age,annual_income,education_level,city_type,daily_commute_km,weekly_travel_distance_km,current_vehicle_type,vehicle_age_years,fuel_expense_per_month,charging_station_accessibility,nearest_charging_station_km,home_charging_available,electricity_cost_per_kwh,environmental_awareness_score,government_incentive_awareness,technology_affinity_score,range_anxiety_score,battery_replacement_concern,ev_knowledge_score,previous_ev_experience,ev_adoption_likelihood,monthly_energy_consumption_kwh,monthly_charging_cost,Potential_Monthly_Savings,Adoption_Sort_Order
22,69175,Bachelor,Urban,13.5,101.6,Sedan,6.3,98,7.3,5.6,1,0.21,8.9,4.4,9.2,5,4.3,8.2,0,High,88.9,18.4,79.6,3
49,28561,High School,Rural,37.3,207.7,Hatchback,8.4,255.8,,19.7,1,0.28,5.7,5.4,6.1,7.2,3.8,4.1,0,Medium,137.4,38.1,217.70000000000002,2
34,9898,Bachelor,Urban,48.6,270.1,Sedan,2.8,439.8,7.6,9.6,1,0.12,7.9,6.5,3.9,9.3,5.9,7.2,0,Medium,218.8,26.1,413.7,2
27,67581,Bachelor,Rural,5,40,Hatchback,8.5,24.8,8.3,17.9,1,0.31,7.9,5.8,9.3,4.5,5.5,8.8,0,High,38.6,12,12.8,3
56,48302,Bachelor,Suburban,24.4,132,Hatchback,3.5,127,10,11.5,1,0.34,7.9,4.5,6.6,5.9,4.9,6.5,0,High,88.1,29.8,97.2,3
57,68928,Master,Suburban,26.8,207.8,SUV,4.8,247.1,7.4,13.1,1,0.19,7.8,5.7,8.4,5.5,1,7.9,1,High,200.1,38.3,208.8,3
55,20833,Bachelor,Rural,55.6,374.6,Hatchback,10.9,474.6,3.7,5,1,0.13,8,4.7,8.8,3.8,7.3,8.3,0,High,307.8,39.8,434.8,3
35,56797,Master,Suburban,29,207.2,Hatchback,5.6,356.5,2.9,16.8,1,0.09,8.2,4.5,8.9,5.4,1.1,9.7,0,High,165.6,14.3,342.2,3
48,23930,,Suburban,27.7,193.4,SUV,5.8,249.6,3.8,11.5,1,0.23,4.6,6.6,4,4.2,2.2,4.7,0,Medium,158.1,36.3,213.3,2
46,69557,Bachelor,Suburban,29,207,Sedan,5.2,270.2,5.8,13.5,1,0.31,7.5,7.4,5.8,9.6,9.7,7.1,0,Medium,165.2,51.7,218.5,2
39,17326,Bachelor,Rural,46.1,347.7,SUV,4.3,460.8,5.7,12.9,1,0.18,3.2,5.1,3.8,9.5,4.8,4.1,0,Low,322.2,56.9,403.90000000000003,1
26,90593,Bachelor,Rural,50.3,251.4,SUV,0.5,380.2,5.7,7.8,0,0.33,8.9,5,9.5,5.8,8,8.8,0,High,229.1,74.5,305.7,3
25,26716,Bachelor,Rural,32.1,241.1,SUV,5.9,211.1,7.3,7.3,0,0.16,9.1,6,8.7,2.3,6.8,10,0,High,199.5,32.3,178.8,3
68,26233,PhD,Rural,5,36.8,Sedan,10.2,23.3,6.5,10.4,0,0.21,9.5,7.4,6.4,4.6,4.2,8.4,0,High,33.4,7.1,16.200000000000003,3
29,11809,PhD,Rural,27.2,155.2,Hatchback,11.9,295.5,1,14.2,0,0.16,3.8,4.7,2.9,7.9,5.1,3.8,0,Low,135.4,21.8,273.7,1
37,54329,Bachelor,Suburban,60.1,375,Truck,6.4,486.5,4.1,9.7,1,0.26,6.9,7.7,8.2,5.4,2.4,7.1,0,High,357.3,94.4,392.1,3
58,38910,Master,Rural,51.3,330.1,SUV,5.7,407.5,5.7,13.1,1,0.25,2.4,7.5,4.8,8.2,5.6,4,0,Low,235.8,58.3,349.2,1
45,57590,High School,Urban,44.1,319.5,SUV,6.8,321.9,5.4,7.2,1,0.28,9.2,3.7,7.7,3.7,5.2,8.3,0,High,328.2,93.3,228.59999999999997,3
54,53676,High School,Urban,14.2,110.9,Truck,0.4,115.9,6.4,7.6,1,0.31,4.4,7.5,4.8,5.1,6.9,5.4,1,Medium,97.3,30.7,85.2,2
61,91277,High School,Rural,45.8,360.1,SUV,5.8,464.2,1.3,10.7,1,0.29,8.4,8.8,9,4.9,8.7,10,0,High,254.7,74.2,390,3
40,15052,High School,Urban,26.5,188.5,Hatchback,7.6,222.9,8.1,7.2,0,0.31,7.4,8.7,4.8,4.6,5.3,5.9,0,High,156.4,47.8,175.10000000000002,3
28,34228,PhD,Urban,37.5,291.4,Hatchback,5.5,320.9,8.4,6.1,1,0.1,4.3,7,4,7.7,3.3,,0,Medium,210.4,21.1,299.79999999999995,2
39,123971,High School,Urban,36,222.7,Sedan,3.9,299.7,9.1,4.3,0,0.15,5.6,4.9,9.1,2.9,7.6,8.4,0,High,162.6,23.9,275.8,3
49,106857,High School,Suburban,71.6,466.8,Sedan,7.7,577,5.6,16,1,0.33,6.8,6.9,9.6,5.8,5.7,9,0,High,314.3,104.7,472.3,3
61,79369,High School,Urban,5,35.4,Sedan,5,64.4,4.2,7.8,1,0.14,7.2,5,7.5,5.1,4.6,7.1,0,High,29.9,4.3,60.10000000000001,3
31,120787,Bachelor,Rural,33.3,198.6,Sedan,9.7,290.4,4.4,10.8,1,0.09,9.2,7.8,7.8,4.9,2.1,9.6,0,High,120.9,10.4,280,3
42,93635,Master,Urban,24,131.9,SUV,5.9,189.3,8.1,1.1,1,0.21,9.2,5.2,6,4.3,3.8,7.2,0,High,110.8,23.6,165.70000000000002,3
59,40021,Bachelor,Urban,23.2,147,SUV,6.7,187.6,8.8,1.9,1,0.19,6.3,4.5,9.3,5.2,5,7,1,High,89.2,17,170.6,3
30,35749,Master,Suburban,45.7,361.7,Hatchback,3.9,470.9,4.9,7.9,1,0.14,8.5,5.5,5.7,2.5,5.9,7.8,0,High,292.8,40.9,430,3
34,45091,Bachelor,Suburban,41.3,288,Hatchback,3.4,294.9,4,12.3,0,0.17,8.3,6.1,8.2,3.6,8.4,7.3,1,Medium,275.6,48,246.89999999999998,2
49,24629,High School,Urban,33.5,224,Truck,9.9,241.1,7,7.8,1,0.09,8.1,2.7,8.6,3.1,4.9,6.7,0,High,230.6,21.8,219.29999999999998,3
52,51994,Bachelor,Rural,61.3,367.8,Sedan,5.6,493.3,8.7,10.3,1,0.18,8.1,6.8,8.3,2.1,6.4,7.3,0,High,328.3,57.5,435.8,3
62,35664,Bachelor,Suburban,21.1,113.4,Sedan,3.6,247.5,2.8,8.8,1,0.23,8.8,3.7,5.1,4.9,3.6,5.2,0,High,97.8,22.2,225.3,3
68,9360,High School,Urban,31.5,199.1,SUV,6.3,261.5,8.9,5.9,1,0.16,2.4,8.3,3.8,9.5,9,1.6,1,Low,202,32.3,229.2,1
58,33028,Bachelor,Suburban,37.6,188.9,Hatchback,5.2,366.8,8.1,13.6,0,0.14,3.3,3.9,3.9,5.9,5.7,4.6,0,Low,176.6,24.7,342.1,1
59,14858,High School,Rural,36.6,281.8,SUV,2.9,307.6,5.3,13.3,1,0.27,7,3.8,5.8,6.4,6,5.5,1,High,207.3,55,252.60000000000002,3
32,106385,Master,Rural,19.4,154,Sedan,1.3,222.7,7.6,3,0,0.2,9.6,5.5,7.2,2.2,7.4,9.1,0,High,133.5,26.2,196.5,3
24,32486,Bachelor,Rural,31.5,243.1,Truck,2,307.3,7.4,11.8,0,0.09,5.5,4.5,6.1,5.5,1,4.3,0,High,204.8,18.2,289.1,3
29,17583,Bachelor,Rural,51.6,384.4,Hatchback,3.9,392.1,6,9.2,0,0.28,5,7.8,5.8,9.2,1.6,,0,Medium,393.5,110.3,281.8,2
39,36741,High School,Rural,39.3,299.1,Sedan,10.7,309.7,4.4,1.1,0,0.19,6.2,4,4.9,8.7,3.8,6.6,0,Low,299.1,56,253.7,1
41,49765,Bachelor,Rural,36.2,209.7,Truck,6,356.7,5,7.2,0,0.28,9.2,6.3,5.2,2.3,5.5,6.5,0,High,154.2,42.7,314,3
23,53366,Bachelor,Urban,5,30.3,SUV,9,82.3,4.3,8,1,0.31,6.7,7.6,7.9,2,4.1,6.6,0,High,18.3,5.6,76.7,3
44,48844,Bachelor,Urban,16.2,101.9,Sedan,5.8,122.9,5.7,5.5,0,0.3,8,3.6,8.1,4.6,3.5,9,0,High,89.7,27.2,95.7,3
51,66647,Master,Suburban,20.6,107.9,Truck,5.1,185.9,5.4,11.8,1,0.33,7.9,8.6,9.7,2.1,4.2,7.2,0,High,69.1,22.6,163.3,3
56,15276,Bachelor,Suburban,29,180.7,SUV,7.2,247.3,8.1,14.9,0,0.11,6.6,6.8,4.9,5.2,4.7,4.6,1,High,174.5,18.4,228.9,3
50,65524,Master,Suburban,37.9,235.6,Hatchback,3.3,342.7,5.8,6.9,1,0.25,6.1,2.4,8,5.3,3.9,7.3,0,Medium,218.4,54.4,288.3,2
46,55536,High School,Urban,16.5,97.7,SUV,2.3,137.5,7,4.9,0,0.23,7.3,4,8.5,4.2,4.8,7,1,High,59.7,13.9,123.6,3
56,34092,High School,Suburban,63.1,446.4,SUV,7.4,494.5,3.9,9.8,0,0.3,9.8,5,8,3.4,2.1,6.9,0,High,327.4,98.7,395.8,3
66,19283,High School,Urban,43.9,295.5,Sedan,5.5,388.5,8.1,8.8,0,0.33,2.7,7.4,5.4,7.7,5,4,0,Medium,244.6,80.8,307.7,2
62,40417,Bachelor,Suburban,52.6,277.5,Truck,6,438.5,2.7,10.8,0,0.31,3.4,3.4,5.8,8.4,4.2,5.4,0,Low,210.9,66.2,372.3,1
44,16038,Master,Urban,44,264.6,Hatchback,8.2,423.7,9,0.5,0,0.11,5.2,5.2,5.8,5.1,7.6,5.4,0,Medium,185.7,21,402.7,2
66,32844,,Rural,48.7,320.7,Hatchback,6.9,483.7,4.1,9.1,1,0.28,6.8,6.8,4.5,7.3,4.9,6.2,0,Medium,231.4,64.1,419.6,2
63,27753,PhD,Urban,49.8,382,SUV,11.2,420.1,6.5,1.1,1,0.11,5.4,4.9,4.5,6.8,7.6,4.3,0,Low,258.2,27.7,392.40000000000003,1
22,10800,Bachelor,Rural,36.4,255.7,SUV,7.9,325.3,3.7,6.8,1,0.29,7.8,5.6,5.9,9.5,1,7.1,0,High,240.8,69.6,255.70000000000002,3
33,26182,Bachelor,Suburban,37.5,215.2,Hatchback,10.3,349.9,3.3,8.7,0,0.16,5.5,7.7,5.8,5.5,6.8,5.1,0,Low,156.8,24.8,325.09999999999997,1
67,35588,Bachelor,Urban,39.1,201.9,Truck,3.3,302.5,5.8,0.5,1,0.19,4.7,4.7,4.9,8,6,4,0,Low,202.4,37.7,264.8,1
35,14149,Master,Urban,31.7,231.4,Sedan,8.2,331.2,10,7.2,1,0.3,7.4,7.8,6.7,7.6,4.8,6.7,0,High,168.2,51,280.2,3
61,62644,Bachelor,Rural,31.9,249.9,Sedan,4,203.5,5.6,9.2,1,0.1,8.9,4.5,7.4,2.3,4.5,8.6,0,High,208.6,21.9,181.6,3
63,49645,High School,Urban,39.6,251.1,Hatchback,10,297.8,5.6,3.4,1,0.22,8.9,7.7,7.5,2.4,4.8,6.8,0,High,225.5,48.7,249.10000000000002,3
69,92409,Bachelor,Urban,57.2,392,SUV,5.1,477.4,7.5,0.5,1,0.27,7.6,5.8,9.3,5.2,1.6,8.3,0,High,327.9,89.9,387.5,3
55,138696,Master,Urban,25,193.2,Truck,7.3,252.8,10,5.1,1,0.25,7.2,8,8.3,5,4.3,8,0,High,183.9,45.2,207.60000000000002,3
26,43787,Bachelor,Urban,28.9,212,Hatchback,11.3,237.7,5.9,6,1,0.08,6.8,9.1,5.7,8.7,2.9,6.3,0,Medium,176.8,14.7,223,2
46,19329,High School,Suburban,49.1,369.9,Sedan,6.4,360.1,6.7,5.4,1,0.12,5.7,5,5.5,5.4,7.2,6.2,0,Low,261,32,328.1,1
52,63662,Bachelor,Rural,5,28.3,SUV,1.3,53.8,7.6,12,0,0.22,8.2,7.3,8.5,4.7,5.6,7.9,1,High,22,4.9,48.9,3
25,56361,High School,Urban,34.2,263.4,Sedan,7.1,277.6,6,0.5,1,0.3,8.4,5.7,9.8,6,3.5,8.4,0,High,223.2,67.4,210.20000000000002,3
56,21385,Bachelor,Urban,15.3,86.6,Hatchback,5.8,109.6,7.7,5.1,1,0.09,7,4.8,5.4,4.3,3,5.5,0,High,85.6,7.9,101.69999999999999,3
49,63791,Bachelor,Rural,36.5,261.1,SUV,2.5,323,4.9,4.4,1,0.16,8.2,4.9,8.6,2,5.3,10,0,High,203.5,32,291,3
28,44886,High School,Urban,37.6,295.3,SUV,12.2,268,5,0.5,1,0.2,8.6,2.6,8.9,4.4,9.6,8.3,0,High,300.9,59.4,208.6,3
62,36030,Bachelor,Suburban,29.2,161.6,Truck,6.7,253.5,1,8.7,0,0.28,3.8,4.2,4.8,8.3,4.7,4,0,Low,152.2,42.3,211.2,1
21,39506,Bachelor,Urban,35.2,193.9,SUV,9.4,248.1,9.8,7,0,0.33,8.8,6.5,9.4,3.3,6.4,7,0,High,160,52.1,196,3
56,11413,Bachelor,Urban,26.3,200.4,Hatchback,10.3,195.2,9.5,9.8,0,0.27,7,2.3,6.6,5.3,5.6,6.2,0,Medium,159.2,42.4,152.79999999999998,2
66,66323,Bachelor,Suburban,38.2,290.8,SUV,3.8,355.1,5.9,11.7,0,0.35,5.3,8.7,5.7,7,4.4,6,0,Medium,260.8,91,264.1,2
35,13717,Master,Rural,14.7,92.1,Hatchback,2.3,130,4.9,9.1,0,0.26,4.8,6.2,5.5,8.6,7.1,5.8,0,Low,86.5,22.1,107.9,1
57,88184,Master,Urban,30.7,163.2,SUV,9.1,251.9,5.6,3.8,0,0.25,3.8,3.8,4.9,8.4,2.2,3.6,1,Low,156.2,38.6,213.3,1
44,36311,Bachelor,Rural,55.9,411.1,Hatchback,7,513,9.4,10,1,0.1,8.8,7.4,8,3.9,4.3,6.3,0,High,387.9,39.8,473.2,3
52,20255,Master,Rural,31.6,234.8,Truck,7.8,183.4,4.5,11.7,0,0.15,8.4,7.4,8.3,4.1,4.3,9.9,1,High,174.5,25.9,157.5,3
42,15012,Master,Suburban,28.9,188.3,Hatchback,5.9,246.1,4.5,13,0,0.33,3.4,4.8,4.4,6.7,7.4,3.1,0,Low,117.4,38.5,207.6,1
30,80842,Bachelor,Urban,22.9,177.6,Hatchback,2.4,152.9,7.2,13.7,0,0.23,8.9,5.5,9.4,2.1,5.4,5.9,0,High,177.9,40.8,112.10000000000001,3
35,28799,Master,Urban,48.4,366,Sedan,3,401.4,,5.3,1,0.23,5.8,1.8,9,2.4,1.1,7.2,0,High,261,59.9,341.5,3
68,43006,Bachelor,Suburban,64.8,480.2,Sedan,10.6,518.3,7.4,15.4,1,0.1,4.9,3.6,6.7,8.6,5.7,7.4,0,Low,451.1,46.5,471.79999999999995,1
65,60319,High School,Rural,20.1,154.5,SUV,8.1,181.2,6.1,8.2,1,0.15,9.6,1,8,3,5,7.3,0,High,102.8,15.2,166,3
50,21356,Master,Suburban,31.1,167.5,SUV,5.2,305.7,6.3,18.9,1,0.34,4,7.2,4.2,8.8,5.8,4.7,0,Low,146.3,49.1,256.59999999999997,1
40,39427,High School,Rural,37.1,241.4,Sedan,12.5,313.9,7,10.6,1,0.27,6.2,5.9,7.9,3.9,5.6,8,0,High,245.9,66.6,247.29999999999998,3
45,71642,Bachelor,Urban,38.9,231,SUV,6.8,351.4,4.8,5.1,1,0.16,6.6,5.9,9.7,5.2,6.9,6.5,0,Medium,225.9,37.2,314.2,2
22,24246,Bachelor,Urban,32.5,170.8,SUV,6.4,300.7,5.6,0.5,0,0.1,6.7,5.2,6.9,5,2.3,8,0,High,124.3,12.2,288.5,3
61,40098,Master,Urban,43.5,233.4,Sedan,4,350.6,5.8,0.5,0,0.34,8.3,7,7.1,2.2,7.8,7.9,0,High,195,66.4,284.20000000000005,3
56,61272,High School,Suburban,28.3,168.4,Hatchback,4.3,286.4,1.5,10.8,0,0.22,8.5,4.2,6.7,2.7,6.1,5.5,0,Medium,141,31.7,254.7,2
32,37329,High School,Suburban,22.3,111.5,SUV,7.5,157.3,3.6,13.3,1,0.09,7.3,3.6,4.8,4.7,3.9,4.8,0,Medium,105.1,9,148.3,2
60,25974,PhD,Urban,44.2,291.8,SUV,6.6,427.5,6.5,3.3,1,0.31,9.9,1,8.5,3.7,4,10,1,High,240.2,73.6,353.9,3
31,18675,High School,Urban,41.7,328.7,Hatchback,5.8,371.3,7.9,4.1,0,0.17,4.4,7.4,5,6.7,4.2,,0,Medium,299.1,52.1,319.2,2
37,83580,Master,Suburban,47.5,335.6,Sedan,6.4,412.6,5.7,6.8,1,0.34,7.8,6.1,9.2,5,4.3,8.3,1,High,218.1,74.6,338,3
39,41486,Bachelor,Urban,31.8,179.5,Hatchback,8.5,314.7,7.3,0.5,1,0.14,9.3,8.5,7.8,5.9,4,8,1,High,109.8,15.5,299.2,3
22,53427,Bachelor,Suburban,26.8,201.2,Sedan,6.5,205.9,4.6,14.8,0,0.28,5.4,5.4,6.3,6.6,1.9,6.6,0,Medium,149.8,41.6,164.3,2
41,43698,PhD,Rural,43.8,346.8,Truck,7.9,350.5,5.9,16.7,0,0.2,5.4,6.7,6.9,7.6,5.4,5.4,0,Low,267.5,53,297.5,1
22,109214,Master,Suburban,15.7,81.1,SUV,6.5,76.1,5.7,8.5,1,0.2,9.9,7.1,9.2,4.1,6,10,0,High,70.4,14.3,61.8,3
29,37074,High School,Urban,26.6,148.3,SUV,9,226.9,10,6.4,0,0.21,5.7,6.2,5.7,4.7,6,5.9,0,Medium,140.7,29,197.9,2
36,15921,Bachelor,Suburban,24.8,160.7,Hatchback,6.3,189.5,8.8,17.8,1,0.18,6.4,8.9,5.5,5.4,2.9,5.8,0,High,118.3,21.1,168.4,3
23,54233,Master,Suburban,39.3,211.8,Sedan,2.8,267.6,2.9,2,1,0.22,9.4,5.6,6.1,4.8,1.4,7.1,0,High,184.6,41.5,226.10000000000002,3
26,179470,Master,Suburban,24.7,147.5,SUV,8.7,165,4.1,12.8,0,0.23,8.6,1.6,8.1,2.8,5.4,8.5,0,High,115.9,26.8,138.2,3
44,29100,High School,Urban,37.7,268.6,Sedan,2.9,309.8,10,2.3,1,0.11,6.2,7.2,5.6,7.3,2.9,5.8,0,High,196.6,21.3,288.5,3
34,48099,Master,Urban,17.5,114.6,Sedan,9.2,151.4,6.1,0.5,1,0.23,6.3,6.1,6.7,6.7,6.3,7.3,0,Medium,81.1,18.7,132.70000000000002,2
53,19468,High School,Suburban,71.9,393.6,Sedan,4.4,558.1,3.8,7.2,0,0.22,7.5,3,9,6,1.3,8.3,0,High,363.1,81,477.1,3
63,22014,High School,Rural,47.4,376.4,Hatchback,2.2,451.9,5.9,9.8,0,0.26,3,10,3.4,5.4,4.7,2.9,0,Low,287.1,73.7,378.2,1
57,69222,Bachelor,Suburban,60.3,481.6,Sedan,9.2,478.1,4.7,18.8,0,0.31,6.4,5.1,7.4,5.8,3.1,7.3,0,Medium,330,102.9,375.20000000000005,2
58,50658,Bachelor,Suburban,27.6,147.4,Truck,8.9,262,6,2.4,1,0.18,6.6,1.6,7.3,3.9,10,6.5,0,Medium,149.8,27.3,234.7,2
25,131787,Bachelor,Suburban,45.6,250.1,SUV,5.7,406.7,6.3,1,0,0.31,7.7,5.5,9.1,3.9,1.1,9,1,High,161.3,50.1,356.59999999999997,3
41,56661,Bachelor,Suburban,30.7,201.3,Sedan,3.6,278.8,1.8,8.9,1,0.3,6.3,6.4,9.4,3.1,5.7,8,0,High,171.9,51.6,227.20000000000002,3
30,15662,Bachelor,Urban,53.3,317.8,SUV,6.3,480.1,5.9,0.5,0,0.2,5.2,8.8,6.5,4,3,5.8,0,High,287,58.5,421.6,3
60,42526,Bachelor,Rural,42.5,252,SUV,9.4,434.6,7.3,12.4,0,0.24,4.1,7.2,4.2,5.6,4.9,3.4,1,Medium,222.6,54.3,380.3,2
31,60697,Bachelor,Urban,21.3,159.7,Sedan,5.8,217.1,10,4.7,0,0.11,7.1,3.4,9.7,2.6,10,6.6,0,High,104.9,11.4,205.7,3
57,118244,Bachelor,Urban,63.7,336.3,Hatchback,3.1,546.7,5.5,6.7,1,0.3,6,6.1,7.1,2.2,7,7.6,0,High,286.4,85.7,461.00000000000006,3
39,74345,High School,Suburban,62.1,354.6,Sedan,8.1,490.5,4.9,13.7,0,0.17,8.6,6.8,7,3.7,2,8.1,0,High,288.1,48.3,442.2,3
69,20683,Bachelor,Rural,70.4,381.3,SUV,3.5,585.3,4.7,12.5,0,0.17,6.1,6.1,4.4,4.1,3.5,3.3,0,Low,274.1,45.4,539.9,1
31,33677,Bachelor,Urban,25.6,145.5,Sedan,4.8,209.8,7.8,1.2,1,0.24,6.8,6.4,6.5,8,3.9,7.9,1,High,122.8,29.4,180.4,3
32,25560,Master,Suburban,33.8,216,Hatchback,6,290,3.3,10.6,0,0.29,3.1,9.8,6.8,6.7,8.5,5.6,0,Medium,159.1,46.3,243.7,2
47,50144,Master,Suburban,34.4,260.6,Sedan,7.1,318.5,5.5,9.8,0,0.28,8.2,7,9.2,5.3,3.8,7.1,0,High,187.1,52.6,265.9,3
32,76314,Master,Suburban,29.9,157.8,SUV,7,291.9,4.3,9.7,1,0.13,5.9,7.7,9.2,3,6.2,8.7,1,High,160.6,20.3,271.59999999999997,3
46,40041,High School,Urban,46.6,244.2,Hatchback,1.2,361.5,10,4.4,0,0.31,6.9,6.1,8.8,3.4,5,8.2,0,High,174,53.2,308.3,3
59,16434,High School,Urban,50.5,356.5,SUV,2.7,389.4,5.6,5.2,0,0.23,4.4,6.4,3,8.2,1.4,3.4,0,Medium,220.8,50.9,338.5,2
53,56683,Bachelor,Rural,49.8,309.8,SUV,0.1,427.1,3.6,9.6,0,0.25,5.6,6.1,5.1,9.9,5.8,5.4,0,Low,274.5,67.6,359.5,1
26,15009,Bachelor,Suburban,41.3,244.3,SUV,9.5,288.3,5.6,16.8,1,0.14,2.5,8.9,5.2,6.8,6.7,3.5,0,Low,206.1,28.3,260,1
21,18600,Master,Rural,34.7,274.9,SUV,9.5,220.7,6.7,9.8,0,0.35,5.3,4.7,3.8,6.4,5.7,4.7,0,Low,266.3,92.2,128.5,1
61,27668,Master,Rural,56.9,424.7,Sedan,3.7,473.9,6.2,4.2,1,0.32,2.5,5.2,3.4,9,4.6,1.4,0,Low,396.3,125.8,348.09999999999997,1
51,52803,High School,Suburban,42.5,329.4,Truck,3.9,375.7,1,8.3,0,0.09,8.7,5.5,8.3,4.1,7.4,6.8,0,Medium,313.5,27,348.7,2
61,22296,Master,Rural,27.1,190.8,Hatchback,4.7,189.2,4.9,8.8,1,0.32,8,6.6,8.8,2.1,6.7,8.9,1,High,192,62,127.19999999999999,3
22,66948,High School,Urban,27.6,176.4,Sedan,3.6,278.7,7.3,0.5,0,0.19,8.9,8.5,7.1,4.3,3.4,8.4,0,High,158,30.1,248.6,3
43,21133,High School,Urban,23.5,174.3,Sedan,6.3,199.9,5.3,0.5,1,0.16,7.2,7.6,9.8,4.1,9.2,10,0,High,142.4,22.1,177.8,3
24,28624,High School,Rural,37.6,269.2,SUV,11.4,361.5,1,11.2,1,0.12,5.1,4.7,6.3,8.3,5.4,6.7,0,Low,195.5,22.6,338.9,1
38,13082,PhD,Rural,44,307.8,Hatchback,9.9,369.8,6.7,11.9,0,0.1,5.8,8.2,5.8,5.6,10,5.3,0,Medium,243,24.8,345,2
58,31605,Master,Rural,46.7,328.1,Sedan,6.5,421,5.3,19,0,0.21,6.4,7.5,5.4,7.9,6.1,6,1,Medium,289.5,60.6,360.4,2
38,77931,High School,Urban,45.3,264.7,Sedan,7.5,482.6,,0.5,1,0.14,7.5,6.9,9.2,5,3.4,7.7,0,High,192.1,26.9,455.70000000000005,3
66,102910,Master,Suburban,15.5,106.5,Sedan,8.3,77.4,6,12.1,1,0.2,9,3.9,9.9,3.6,3.6,9.3,0,High,92.2,18.1,59.300000000000004,3
21,61693,High School,Urban,44.5,268.1,SUV,5.9,370.5,8.9,5.1,1,0.13,7.3,7.2,9.5,5.7,7.2,9.3,1,High,234.9,30.5,340,3
61,55650,High School,Rural,27.4,138.7,Sedan,4.4,200.1,5.2,10.3,0,0.12,6.3,6,9.9,2.7,4.9,8.8,0,High,95.2,11.4,188.7,3
34,13202,High School,Rural,35.4,184,Hatchback,3.7,300.6,2.4,12.4,0,0.27,9.3,6.5,6.2,2.1,8,9.4,0,High,122.4,32.7,267.90000000000003,3
23,17692,High School,Urban,24.2,150.5,SUV,5.1,261.6,8.2,0.5,1,0.14,8.2,7.1,7.2,3.9,3.1,,0,High,154.2,21.7,239.90000000000003,3
27,38978,PhD,Urban,15.3,118.2,Hatchback,6.9,132.7,6.2,0.5,1,0.11,4.7,8.2,4.3,8.9,6.1,5,0,Medium,91.5,10.4,122.29999999999998,2
41,53697,High School,Urban,18.9,102.8,Truck,8,146.1,6.8,5.4,1,0.18,6.3,6.6,8.2,2,4.9,8.1,0,High,75.2,13.3,132.79999999999998,3
21,67249,High School,Suburban,43.3,257.6,Hatchback,2.7,380.5,5.4,5.6,1,0.29,7.7,3.2,9,2.2,4.9,8.7,1,High,178.1,51,329.5,3
31,53467,Bachelor,Suburban,33.8,217.1,Hatchback,4.8,269.4,4.5,15.1,1,0.22,7.8,3.1,5.3,7.1,6.5,6.6,0,Medium,143.7,32.3,237.09999999999997,2
30,27539,Master,Urban,33.9,248.7,Sedan,8.7,305.2,10,6.5,0,0.26,7,3.5,4.3,6.8,2.6,6.4,1,High,198.1,52,253.2,3
30,55168,Master,Urban,40.1,259.9,Hatchback,3.2,349.3,8.8,8.1,1,0.27,9.3,8.2,7.4,5.5,2.1,8.7,0,High,261.4,70.9,278.4,3
45,47107,Bachelor,Rural,20.8,119.5,Hatchback,1.8,176,4.8,14.8,0,0.29,3.3,3.2,2.2,7.4,3.5,3.3,0,Low,76.6,22.5,153.5,1
67,43404,Bachelor,Suburban,44.1,314.2,Hatchback,12.2,382.5,6.1,7.3,0,0.33,7.6,4.8,8.4,3,6.1,9,0,High,266.4,88.9,293.6,3
35,49655,Master,Urban,16.9,125.7,Truck,0,115,8.7,0.5,0,0.21,8.6,10,9.2,3.4,4.6,7.9,0,High,83,17.3,97.7,3
48,30779,Master,Rural,31.3,235.4,Hatchback,7.1,278.4,4,11,1,0.25,8.8,5.9,5.6,3.9,3.9,5.4,1,High,192.2,48.6,229.79999999999998,3
68,14872,Bachelor,Urban,38,227,SUV,4.8,309.7,7.1,0.8,1,0.12,5.7,5.2,9.7,2,6.3,6.6,0,High,142.3,17.7,292,3
42,115193,Master,Urban,35.3,198.8,SUV,5.5,348.1,7.6,7,1,0.24,6.7,6,4.7,5.8,3.6,,0,High,200.9,47.9,300.20000000000005,3
31,13598,Master,Urban,52.5,367.6,Sedan,6,443.6,7.2,0.6,0,0.23,4.9,4.6,4.5,4.2,4.5,5.5,0,Medium,292.5,66.9,376.70000000000005,2
65,39723,Master,Suburban,39.6,254.5,Truck,6.5,313.6,3,10.2,0,0.11,7.8,9.1,9.9,2.7,3,7.1,0,High,162.5,18,295.6,3
25,27334,Master,Urban,68.9,499.8,Sedan,1.6,667.6,8,8.1,0,0.16,5.9,7,6.9,7,4.8,7.1,0,Medium,513.9,79.7,587.9,2
69,31217,High School,Urban,22.3,156,Hatchback,6.1,232.9,9,0.9,1,0.26,8.5,5,8.7,2.2,7.2,10,0,High,159.3,41,191.9,3
52,18768,Bachelor,Suburban,55.9,414.9,SUV,5.7,477.5,3.6,0.5,1,0.28,5.7,5.9,6,8.7,9.6,5.6,0,Medium,311.6,86.4,391.1,2
55,52299,High School,Suburban,7.7,42.1,Sedan,5.8,47,3.9,6.5,1,0.12,8.7,7.6,5.5,4.5,3.7,6.8,0,High,42.7,5.2,41.8,3
49,17202,Bachelor,Suburban,40.5,250.1,SUV,3.6,318.5,4.4,6.4,1,0.17,4.9,6.5,4.4,7.4,4.7,5.1,0,Low,164.6,27.2,291.3,1
